date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:12:05	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:48%20GMT	https://weconsult.webflow.io/careers/project-manager	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/careers/project-manager.html	(from https://weconsult.webflow.io/)
18:12:05	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:48%20GMT	https://weconsult.webflow.io/404	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/404.html	(from https://weconsult.webflow.io/)
18:12:05	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:48%20GMT	https://weconsult.webflow.io/401	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/401.html	(from https://weconsult.webflow.io/)
18:12:06	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:49%20GMT	https://weconsult.webflow.io/search	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/search.html	(from https://weconsult.webflow.io/)
18:12:06	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:49%20GMT	https://weconsult.webflow.io/case-studies/helping-the-morning-show-to-come-up-with-branding	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/case-studies/helping-the-morning-show-to-come-up-with-branding.html	(from https://weconsult.webflow.io/homepage/home-a)
18:12:06	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:49%20GMT	https://weconsult.webflow.io/homepage/%22https://assets.website-files.com/64bb42abdc15a767d7d13b49/64bdbb637424858fa6698b2f_63dd48976d641128f28d9857_FabricReel-transcode-poster-00001.jpg%22	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/homepage/_https_/assets.website-files.com/64bb42abdc15a767d7d13b49/64bdbb637424858fa6698b2f_63dd48976d641128f28d9857_FabricReel-transcode-poster-00001.html	(from https://weconsult.webflow.io/homepage/home-b)
18:12:06	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:49%20GMT	https://weconsult.webflow.io/blog/cohesive-brand-identity	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/blog/cohesive-brand-identity.html	(from https://weconsult.webflow.io/homepage/home-b)
18:12:06	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:49%20GMT	https://weconsult.webflow.io/blog/typography-in-your-designs	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/blog/typography-in-your-designs.html	(from https://weconsult.webflow.io/homepage/home-b)
18:12:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:50%20GMT	https://weconsult.webflow.io/about/%22https://assets.website-files.com/64bb42abdc15a767d7d13b49/64bdbb637424858fa6698b2f_63dd48976d641128f28d9857_FabricReel-transcode-poster-00001.jpg%22	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/about/_https_/assets.website-files.com/64bb42abdc15a767d7d13b49/64bdbb637424858fa6698b2f_63dd48976d641128f28d9857_FabricReel-transcode-poster-00001.html	(from https://weconsult.webflow.io/about/about-b)
18:12:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:50%20GMT	https://weconsult.webflow.io/case-studies/identifying-cost-saving-opportunities-for-jp-morgan	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/case-studies/identifying-cost-saving-opportunities-for-jp-morgan.html	(from https://weconsult.webflow.io/case-studies)
18:12:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:50%20GMT	https://weconsult.webflow.io/blog/designing-for-accessibility	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/blog/designing-for-accessibility.html	(from https://weconsult.webflow.io/blog)
18:12:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:50%20GMT	https://weconsult.webflow.io/careers/ux-ui-designer	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/careers/ux-ui-designer.html	(from https://weconsult.webflow.io/careers)
18:12:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:50%20GMT	https://weconsult.webflow.io/careers/www.linkedin.com	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/careers/www.linkedin.html	(from https://weconsult.webflow.io/careers/ai-developer)
18:12:07	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Sat,%2030%20Sep%202023%2012:41:51%20GMT	https://weconsult.webflow.io/careers/www.linkedin.com	C:/Users/gurub/OneDrive/Desktop/random/weconsult.webflow.io/careers/www.linkedin.html	(from https://weconsult.webflow.io/careers/ai-developer)
